,MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,filename,RelativeTime,poke_int,Errors
183,2020-06-10 02:30:37,0,4.11,0,1,Poke,Left,78,36,70,NaN,FED3.CSV,0 days 10:51:57,0 days 00:07:41,1.0
184,2020-06-10 02:30:40,0,4.1,0,1,Poke,Left,79,36,70,NaN,FED3.CSV,0 days 10:52:00,0 days 00:00:03,0.0
185,2020-06-10 02:30:52,0,4.11,6,1,Poke,Left,80,36,70,NaN,FED3.CSV,0 days 10:52:12,0 days 00:00:12,0.0
186,2020-06-10 02:31:01,0,4.11,5,1,Poke,Left,81,36,70,NaN,FED3.CSV,0 days 10:52:21,0 days 00:00:09,0.0
187,2020-06-10 02:31:08,0,4.11,3,1,Poke,Left,81,37,70,NaN,FED3.CSV,0 days 10:52:28,0 days 00:00:07,1.0
188,2020-06-10 02:31:58,0,4.12,20,1,Pellet,Left,81,37,71,NaN,FED3.CSV,0 days 10:53:18,0 days 00:00:50,0.0
189,2020-06-10 02:32:09,0,4.11,0,1,Poke,Left,82,37,71,NaN,FED3.CSV,0 days 10:53:29,0 days 00:00:11,0.0
190,2020-06-10 02:32:17,0,4.11,4,1,Poke,Left,83,37,71,NaN,FED3.CSV,0 days 10:53:37,0 days 00:00:08,0.0
191,2020-06-10 02:33:21,0,4.11,20,1,Pellet,Left,83,37,72,NaN,FED3.CSV,0 days 10:54:41,0 days 00:01:04,0.0
192,2020-06-10 02:33:35,0,4.1,0,1,Poke,Left,84,37,72,NaN,FED3.CSV,0 days 10:54:55,0 days 00:00:14,0.0
193,2020-06-10 02:33:57,0,4.11,20,1,Pellet,Left,84,37,73,NaN,FED3.CSV,0 days 10:55:17,0 days 00:00:22,0.0
194,2020-06-10 02:37:13,0,4.1,0,1,Poke,Left,85,37,73,NaN,FED3.CSV,0 days 10:58:33,0 days 00:03:16,0.0
195,2020-06-10 02:37:17,0,4.11,1,1,Pellet,Left,85,37,74,NaN,FED3.CSV,0 days 10:58:37,0 days 00:00:04,0.0
196,2020-06-10 02:58:18,0,4.11,0,1,Poke,Left,86,37,74,NaN,FED3.CSV,0 days 11:19:38,0 days 00:21:01,0.0
197,2020-06-10 02:58:38,0,4.11,20,1,Pellet,Left,86,37,75,NaN,FED3.CSV,0 days 11:19:58,0 days 00:00:20,0.0
198,2020-06-10 03:00:45,0,4.1,0,1,Poke,Left,87,37,75,NaN,FED3.CSV,0 days 11:22:05,0 days 00:02:07,0.0
199,2020-06-10 03:01:32,0,4.12,20,1,Pellet,Left,87,37,76,NaN,FED3.CSV,0 days 11:22:52,0 days 00:00:47,0.0
200,2020-06-10 04:15:59,0,4.09,0,1,Poke,Left,87,38,76,NaN,FED3.CSV,0 days 12:37:19,0 days 01:14:27,1.0
201,2020-06-10 04:16:11,0,4.09,0,1,Poke,Left,88,38,76,NaN,FED3.CSV,0 days 12:37:31,0 days 00:00:12,0.0
202,2020-06-10 04:16:42,0,4.11,20,1,Pellet,Left,88,38,77,NaN,FED3.CSV,0 days 12:38:02,0 days 00:00:31,0.0
203,2020-06-10 04:17:02,0,4.1,0,1,Poke,Left,88,39,77,NaN,FED3.CSV,0 days 12:38:22,0 days 00:00:20,1.0
204,2020-06-10 04:17:06,0,4.09,0,1,Poke,Left,89,39,77,NaN,FED3.CSV,0 days 12:38:26,0 days 00:00:04,0.0
205,2020-06-10 04:17:27,0,4.11,20,1,Pellet,Left,89,39,78,NaN,FED3.CSV,0 days 12:38:47,0 days 00:00:21,0.0
206,2020-06-10 04:17:41,0,4.09,0,1,Poke,Left,90,39,78,NaN,FED3.CSV,0 days 12:39:01,0 days 00:00:14,0.0
207,2020-06-10 05:13:29,0,4.1,20,1,Pellet,Left,90,39,79,NaN,FED3.CSV,0 days 13:34:49,0 days 00:55:48,0.0
208,2020-06-10 05:14:03,0,4.09,0,1,Poke,Left,91,39,79,NaN,FED3.CSV,0 days 13:35:23,0 days 00:00:34,0.0
209,2020-06-10 05:14:07,0,4.1,1,1,Pellet,Left,91,39,80,NaN,FED3.CSV,0 days 13:35:27,0 days 00:00:04,0.0
210,2020-06-10 05:14:47,0,4.09,0,1,Poke,Left,92,39,80,NaN,FED3.CSV,0 days 13:36:07,0 days 00:00:40,0.0
211,2020-06-10 05:15:02,0,4.09,8,1,Poke,Left,92,40,80,NaN,FED3.CSV,0 days 13:36:22,0 days 00:00:15,1.0
212,2020-06-10 05:15:06,0,4.09,2,1,Poke,Left,93,40,80,NaN,FED3.CSV,0 days 13:36:26,0 days 00:00:04,0.0
213,2020-06-10 05:15:36,0,4.1,20,1,Pellet,Left,93,40,81,NaN,FED3.CSV,0 days 13:36:56,0 days 00:00:30,0.0
214,2020-06-10 05:15:59,0,4.09,0,1,Poke,Left,93,41,81,NaN,FED3.CSV,0 days 13:37:19,0 days 00:00:23,1.0
215,2020-06-10 05:19:15,0,4.09,0,1,Poke,Left,94,41,81,NaN,FED3.CSV,0 days 13:40:35,0 days 00:03:16,0.0
216,2020-06-10 05:19:24,0,4.09,5,1,Poke,Left,95,41,81,NaN,FED3.CSV,0 days 13:40:44,0 days 00:00:09,0.0
217,2020-06-10 05:19:48,0,4.11,20,1,Pellet,Left,95,41,82,NaN,FED3.CSV,0 days 13:41:08,0 days 00:00:24,0.0
218,2020-06-10 05:21:32,0,4.09,0,1,Poke,Left,96,41,82,NaN,FED3.CSV,0 days 13:42:52,0 days 00:01:44,0.0
219,2020-06-10 05:21:36,0,4.09,1,1,Pellet,Left,96,41,83,NaN,FED3.CSV,0 days 13:42:56,0 days 00:00:04,0.0
220,2020-06-10 05:22:05,0,4.09,0,1,Poke,Left,97,41,83,NaN,FED3.CSV,0 days 13:43:25,0 days 00:00:29,0.0
221,2020-06-10 05:23:07,0,4.1,20,1,Pellet,Left,97,41,84,NaN,FED3.CSV,0 days 13:44:27,0 days 00:01:02,0.0
222,2020-06-10 05:23:30,0,4.09,0,1,Poke,Left,98,41,84,NaN,FED3.CSV,0 days 13:44:50,0 days 00:00:23,0.0
223,2020-06-10 05:24:24,0,4.09,20,1,Pellet,Left,98,41,85,NaN,FED3.CSV,0 days 13:45:44,0 days 00:00:54,0.0
224,2020-06-10 05:24:37,0,4.09,0,1,Poke,Left,98,42,85,NaN,FED3.CSV,0 days 13:45:57,0 days 00:00:13,1.0
225,2020-06-10 05:24:41,0,4.09,0,1,Poke,Left,99,42,85,NaN,FED3.CSV,0 days 13:46:01,0 days 00:00:04,0.0
226,2020-06-10 05:24:46,0,4.09,1,1,Pellet,Left,99,42,86,NaN,FED3.CSV,0 days 13:46:06,0 days 00:00:05,0.0
227,2020-06-10 05:25:00,0,4.09,0,1,Poke,Left,100,42,86,NaN,FED3.CSV,0 days 13:46:20,0 days 00:00:14,0.0
228,2020-06-10 05:26:36,0,4.1,20,1,Pellet,Left,100,42,87,NaN,FED3.CSV,0 days 13:47:56,0 days 00:01:36,0.0
229,2020-06-10 05:27:45,0,4.09,0,1,Poke,Left,101,42,87,NaN,FED3.CSV,0 days 13:49:05,0 days 00:01:09,0.0
230,2020-06-10 05:28:14,0,4.09,20,1,Pellet,Left,101,42,88,NaN,FED3.CSV,0 days 13:49:34,0 days 00:00:29,0.0
231,2020-06-10 05:36:43,0,4.09,0,1,Poke,Left,101,43,88,NaN,FED3.CSV,0 days 13:58:03,0 days 00:08:29,1.0
232,2020-06-10 05:36:46,0,4.09,0,1,Poke,Left,102,43,88,NaN,FED3.CSV,0 days 13:58:06,0 days 00:00:03,0.0
233,2020-06-10 05:36:52,0,4.09,1,1,Pellet,Left,102,43,89,NaN,FED3.CSV,0 days 13:58:12,0 days 00:00:06,0.0
234,2020-06-10 06:04:27,0,4.09,0,1,Poke,Left,103,43,89,NaN,FED3.CSV,0 days 14:25:47,0 days 00:27:35,0.0
235,2020-06-10 06:04:49,0,4.09,20,1,Poke,Left,103,43,90,NaN,FED3.CSV,0 days 14:26:09,0 days 00:00:22,0.0
236,2020-06-10 07:28:04,0,4.08,0,1,Poke,Left,104,43,90,NaN,FED3.CSV,0 days 15:49:24,0 days 01:23:15,0.0
237,2020-06-10 07:28:09,0,4.08,1,1,Pellet,Left,104,43,91,NaN,FED3.CSV,0 days 15:49:29,0 days 00:00:05,0.0
238,2020-06-10 07:28:32,0,4.08,0,1,Poke,Left,105,43,91,NaN,FED3.CSV,0 days 15:49:52,0 days 00:00:23,0.0
239,2020-06-10 07:28:53,0,4.09,20,1,Pellet,Left,105,43,92,NaN,FED3.CSV,0 days 15:50:13,0 days 00:00:21,0.0
240,2020-06-10 07:29:53,0,4.08,0,1,Poke,Left,106,43,92,NaN,FED3.CSV,0 days 15:51:13,0 days 00:01:00,0.0
241,2020-06-10 07:30:03,0,4.08,5,1,Poke,Left,107,43,92,NaN,FED3.CSV,0 days 15:51:23,0 days 00:00:10,0.0
242,2020-06-10 07:30:11,0,4.08,4,1,Poke,Left,107,44,92,NaN,FED3.CSV,0 days 15:51:31,0 days 00:00:08,1.0
243,2020-06-10 07:30:21,0,4.08,5,1,Poke,Left,107,45,92,NaN,FED3.CSV,0 days 15:51:41,0 days 00:00:10,1.0
244,2020-06-10 07:30:28,0,4.08,4,1,Poke,Left,107,46,92,NaN,FED3.CSV,0 days 15:51:48,0 days 00:00:07,1.0
245,2020-06-10 07:30:56,0,4.08,21,1,Pellet,Left,107,46,93,NaN,FED3.CSV,0 days 15:52:16,0 days 00:00:28,0.0
246,2020-06-10 07:36:19,0,4.08,0,1,Poke,Left,107,47,93,NaN,FED3.CSV,0 days 15:57:39,0 days 00:05:23,1.0
247,2020-06-10 07:36:25,0,4.08,0,1,Poke,Left,108,47,93,NaN,FED3.CSV,0 days 15:57:45,0 days 00:00:06,0.0
248,2020-06-10 07:36:47,0,4.09,20,1,Pellet,Left,108,47,94,NaN,FED3.CSV,0 days 15:58:07,0 days 00:00:22,0.0
249,2020-06-10 07:57:02,0,4.08,0,1,Poke,Left,109,47,94,NaN,FED3.CSV,0 days 16:18:22,0 days 00:20:15,0.0
250,2020-06-10 07:57:07,0,4.07,2,1,Poke,Left,110,47,94,NaN,FED3.CSV,0 days 16:18:27,0 days 00:00:05,0.0
251,2020-06-10 07:57:37,0,4.09,20,1,Pellet,Left,110,47,95,NaN,FED3.CSV,0 days 16:18:57,0 days 00:00:30,0.0
252,2020-06-10 09:54:43,0,4.07,0,1,Poke,Left,111,47,95,NaN,FED3.CSV,0 days 18:16:03,0 days 01:57:06,0.0
253,2020-06-10 09:54:56,0,4.07,7,1,Poke,Left,111,48,95,NaN,FED3.CSV,0 days 18:16:16,0 days 00:00:13,1.0
254,2020-06-10 09:55:20,0,4.07,20,1,Pellet,Left,111,48,96,NaN,FED3.CSV,0 days 18:16:40,0 days 00:00:24,0.0
255,2020-06-10 10:01:51,0,4.07,0,1,Poke,Left,112,48,96,NaN,FED3.CSV,0 days 18:23:11,0 days 00:06:31,0.0
256,2020-06-10 10:01:54,0,4.07,1,1,Poke,Left,112,48,97,NaN,FED3.CSV,0 days 18:23:14,0 days 00:00:03,0.0
257,2020-06-10 10:02:53,0,4.07,0,1,Poke,Left,112,49,97,NaN,FED3.CSV,0 days 18:24:13,0 days 00:00:59,1.0
258,2020-06-10 10:03:06,0,4.07,0,1,Poke,Left,113,49,97,NaN,FED3.CSV,0 days 18:24:26,0 days 00:00:13,0.0
259,2020-06-10 10:17:12,0,4.07,20,1,Pellet,Left,113,49,98,NaN,FED3.CSV,0 days 18:38:32,0 days 00:14:06,0.0
260,2020-06-10 10:20:27,0,4.07,0,1,Poke,Left,114,49,98,NaN,FED3.CSV,0 days 18:41:47,0 days 00:03:15,0.0
261,2020-06-10 10:20:35,0,4.07,4,1,Poke,Left,114,50,98,NaN,FED3.CSV,0 days 18:41:55,0 days 00:00:08,1.0
262,2020-06-10 10:21:11,0,4.07,20,1,Pellet,Left,114,50,99,NaN,FED3.CSV,0 days 18:42:31,0 days 00:00:36,0.0
263,2020-06-10 10:22:20,0,4.07,0,1,Poke,Left,115,50,99,NaN,FED3.CSV,0 days 18:43:40,0 days 00:01:09,0.0
264,2020-06-10 10:22:41,0,4.07,20,1,Pellet,Left,115,50,100,NaN,FED3.CSV,0 days 18:44:01,0 days 00:00:21,0.0
265,2020-06-10 13:45:27,0,4.05,0,1,Poke,Left,116,50,100,NaN,FED3.CSV,0 days 22:06:47,0 days 03:22:46,0.0
266,2020-06-10 13:45:42,0,4.05,8,1,Poke,Left,117,50,100,NaN,FED3.CSV,0 days 22:07:02,0 days 00:00:15,0.0
267,2020-06-10 13:46:02,0,4.06,20,1,Pellet,Left,117,50,101,NaN,FED3.CSV,0 days 22:07:22,0 days 00:00:20,0.0
268,2020-06-10 13:46:47,0,4.04,0,1,Poke,Left,118,50,101,NaN,FED3.CSV,0 days 22:08:07,0 days 00:00:45,0.0
269,2020-06-10 13:46:55,0,4.05,4,1,Poke,Left,118,51,101,NaN,FED3.CSV,0 days 22:08:15,0 days 00:00:08,1.0
270,2020-06-10 13:46:57,0,4.05,1,1,Poke,Left,119,51,101,NaN,FED3.CSV,0 days 22:08:17,0 days 00:00:02,0.0
271,2020-06-10 13:47:20,0,4.06,20,1,Pellet,Left,119,51,102,NaN,FED3.CSV,0 days 22:08:40,0 days 00:00:23,0.0
272,2020-06-10 13:47:35,0,4.05,0,1,Poke,Left,120,51,102,NaN,FED3.CSV,0 days 22:08:55,0 days 00:00:15,0.0
273,2020-06-10 13:48:06,0,4.06,20,1,Pellet,Left,120,51,103,NaN,FED3.CSV,0 days 22:09:26,0 days 00:00:31,0.0
274,2020-06-10 13:48:26,0,4.05,0,1,Poke,Left,121,51,103,NaN,FED3.CSV,0 days 22:09:46,0 days 00:00:20,0.0
275,2020-06-10 13:49:01,0,4.05,22,1,Pellet,Left,121,51,104,NaN,FED3.CSV,0 days 22:10:21,0 days 00:00:35,0.0
276,2020-06-10 13:56:20,0,4.05,0,1,Poke,Left,122,51,104,NaN,FED3.CSV,0 days 22:17:40,0 days 00:07:19,0.0
277,2020-06-10 13:56:34,0,4.05,2,1,Pellet,Left,122,51,105,NaN,FED3.CSV,0 days 22:17:54,0 days 00:00:14,0.0
278,2020-06-10 13:58:05,0,4.04,0,1,Poke,Left,122,52,105,NaN,FED3.CSV,0 days 22:19:25,0 days 00:01:31,1.0
279,2020-06-10 14:02:52,0,4.05,0,1,Poke,Left,122,53,105,NaN,FED3.CSV,0 days 22:24:12,0 days 00:04:47,1.0
280,2020-06-10 14:03:42,0,4.05,0,1,Poke,Left,122,54,105,NaN,FED3.CSV,0 days 22:25:02,0 days 00:00:50,1.0
281,2020-06-10 14:03:49,0,4.05,0,1,Poke,Left,123,54,105,NaN,FED3.CSV,0 days 22:25:09,0 days 00:00:07,0.0
282,2020-06-10 14:04:35,0,4.06,20,1,Pellet,Left,123,54,106,NaN,FED3.CSV,0 days 22:25:55,0 days 00:00:46,0.0
283,2020-06-10 15:25:51,0,4.04,0,1,Poke,Left,123,55,106,NaN,FED3.CSV,0 days 23:47:11,0 days 01:21:16,1.0
284,2020-06-10 15:25:55,0,4.04,0,1,Poke,Left,124,55,106,NaN,FED3.CSV,0 days 23:47:15,0 days 00:00:04,0.0
285,2020-06-10 15:26:33,0,4.05,20,1,Pellet,Left,124,55,107,NaN,FED3.CSV,0 days 23:47:53,0 days 00:00:38,0.0
286,2020-06-10 15:28:58,0,4.04,0,1,Poke,Left,124,56,107,NaN,FED3.CSV,0 days 23:50:18,0 days 00:02:25,1.0
287,2020-06-10 15:29:18,0,4.04,0,1,Poke,Left,125,56,107,NaN,FED3.CSV,0 days 23:50:38,0 days 00:00:20,0.0
288,2020-06-10 15:29:22,0,4.04,1,1,Pellet,Left,125,56,108,NaN,FED3.CSV,0 days 23:50:42,0 days 00:00:04,0.0
289,2020-06-10 15:30:18,0,4.04,0,1,Poke,Left,126,56,108,NaN,FED3.CSV,0 days 23:51:38,0 days 00:00:56,0.0
290,2020-06-10 15:30:21,0,4.05,1,1,Poke,Left,126,56,109,NaN,FED3.CSV,0 days 23:51:41,0 days 00:00:03,0.0
291,2020-06-10 15:31:15,0,4.05,0,1,Poke,Left,126,57,109,NaN,FED3.CSV,0 days 23:52:35,0 days 00:00:54,1.0
292,2020-06-10 16:53:17,0,4.03,0,1,Poke,Left,127,57,109,NaN,FED3.CSV,1 days 01:14:37,0 days 01:22:02,0.0
293,2020-06-10 16:53:51,0,4.05,20,1,Pellet,Left,127,57,110,NaN,FED3.CSV,1 days 01:15:11,0 days 00:00:34,0.0
294,2020-06-10 16:54:26,0,4.03,0,1,Poke,Left,128,57,110,NaN,FED3.CSV,1 days 01:15:46,0 days 00:00:35,0.0
295,2020-06-10 16:54:35,0,4.04,4,1,Poke,Left,129,57,110,NaN,FED3.CSV,1 days 01:15:55,0 days 00:00:09,0.0
296,2020-06-10 16:54:57,0,4.05,20,1,Pellet,Left,129,57,111,NaN,FED3.CSV,1 days 01:16:17,0 days 00:00:22,0.0
297,2020-06-10 17:52:26,0,4.03,0,1,Poke,Left,130,57,111,NaN,FED3.CSV,1 days 02:13:46,0 days 00:57:29,0.0
298,2020-06-10 17:52:29,0,4.04,1,1,Poke,Left,130,57,112,NaN,FED3.CSV,1 days 02:13:49,0 days 00:00:03,0.0
299,2020-06-10 17:53:45,0,4.03,0,1,Poke,Left,131,57,112,NaN,FED3.CSV,1 days 02:15:05,0 days 00:01:16,0.0
300,2020-06-10 17:53:50,0,4.05,1,1,Pellet,Left,131,57,113,NaN,FED3.CSV,1 days 02:15:10,0 days 00:00:05,0.0
301,2020-06-10 17:54:03,0,4.03,0,1,Poke,Left,132,57,113,NaN,FED3.CSV,1 days 02:15:23,0 days 00:00:13,0.0
302,2020-06-10 17:54:07,0,4.05,1,1,Pellet,Left,132,57,114,NaN,FED3.CSV,1 days 02:15:27,0 days 00:00:04,0.0
303,2020-06-10 17:54:22,0,4.03,0,1,Poke,Left,133,57,114,NaN,FED3.CSV,1 days 02:15:42,0 days 00:00:15,0.0
304,2020-06-10 17:54:30,0,4.03,4,1,Poke,Left,134,57,114,NaN,FED3.CSV,1 days 02:15:50,0 days 00:00:08,0.0
305,2020-06-10 17:55:06,0,4.05,20,1,Pellet,Left,134,57,115,NaN,FED3.CSV,1 days 02:16:26,0 days 00:00:36,0.0
306,2020-06-10 17:55:27,0,4.03,0,1,Poke,Left,135,57,115,NaN,FED3.CSV,1 days 02:16:47,0 days 00:00:21,0.0
307,2020-06-10 17:55:32,0,4.04,2,1,Pellet,Left,135,57,116,NaN,FED3.CSV,1 days 02:16:52,0 days 00:00:05,0.0
308,2020-06-10 17:55:46,0,4.03,0,1,Poke,Left,135,58,116,NaN,FED3.CSV,1 days 02:17:06,0 days 00:00:14,1.0
309,2020-06-10 18:07:57,0,4.04,0,1,Poke,Left,136,58,116,NaN,FED3.CSV,1 days 02:29:17,0 days 00:12:11,0.0
310,2020-06-10 18:08:25,0,4.05,20,1,Pellet,Left,136,58,117,NaN,FED3.CSV,1 days 02:29:45,0 days 00:00:28,0.0
311,2020-06-10 18:33:00,0,4.03,0,1,Poke,Left,136,59,117,NaN,FED3.CSV,1 days 02:54:20,0 days 00:24:35,1.0
312,2020-06-10 18:33:04,0,4.03,0,1,Poke,Left,137,59,117,NaN,FED3.CSV,1 days 02:54:24,0 days 00:00:04,0.0
313,2020-06-10 18:33:07,0,4.04,1,1,Poke,Left,137,59,118,NaN,FED3.CSV,1 days 02:54:27,0 days 00:00:03,0.0
314,2020-06-10 18:52:34,0,4.03,0,1,Poke,Left,138,59,118,NaN,FED3.CSV,1 days 03:13:54,0 days 00:19:27,0.0
315,2020-06-10 18:53:18,0,4.04,20,1,Pellet,Left,138,59,119,NaN,FED3.CSV,1 days 03:14:38,0 days 00:00:44,0.0
316,2020-06-10 18:56:32,0,4.03,0,1,Poke,Left,139,59,119,NaN,FED3.CSV,1 days 03:17:52,0 days 00:03:14,0.0
317,2020-06-10 18:56:36,0,4.04,1,1,Poke,Left,139,59,120,NaN,FED3.CSV,1 days 03:17:56,0 days 00:00:04,0.0
318,2020-06-10 18:59:47,0,4.03,0,1,Poke,Left,139,60,120,NaN,FED3.CSV,1 days 03:21:07,0 days 00:03:11,1.0
319,2020-06-10 18:59:49,0,4.03,0,1,Poke,Left,139,61,120,NaN,FED3.CSV,1 days 03:21:09,0 days 00:00:02,1.0
320,2020-06-10 19:11:49,0,4.03,0,1,Poke,Left,140,61,120,NaN,FED3.CSV,1 days 03:33:09,0 days 00:12:00,0.0
321,2020-06-10 19:12:04,0,4.05,2,1,Pellet,Left,140,61,121,NaN,FED3.CSV,1 days 03:33:24,0 days 00:00:15,0.0
322,2020-06-10 19:12:21,0,4.03,0,1,Poke,Left,141,61,121,NaN,FED3.CSV,1 days 03:33:41,0 days 00:00:17,0.0
323,2020-06-10 19:12:29,0,4.03,4,1,Poke,Left,142,61,121,NaN,FED3.CSV,1 days 03:33:49,0 days 00:00:08,0.0
324,2020-06-10 19:12:39,0,4.04,5,1,Poke,Left,143,61,121,NaN,FED3.CSV,1 days 03:33:59,0 days 00:00:10,0.0
325,2020-06-10 19:13:16,0,4.04,20,1,Pellet,Left,143,61,122,NaN,FED3.CSV,1 days 03:34:36,0 days 00:00:37,0.0
326,2020-06-10 19:13:28,0,4.03,0,1,Poke,Left,144,61,122,NaN,FED3.CSV,1 days 03:34:48,0 days 00:00:12,0.0
327,2020-06-10 19:13:33,0,4.03,2,1,Pellet,Left,144,61,123,NaN,FED3.CSV,1 days 03:34:53,0 days 00:00:05,0.0
328,2020-06-10 19:20:05,0,4.03,0,1,Poke,Left,145,61,123,NaN,FED3.CSV,1 days 03:41:25,0 days 00:06:32,0.0
329,2020-06-10 19:20:27,0,4.04,20,1,Pellet,Left,145,61,124,NaN,FED3.CSV,1 days 03:41:47,0 days 00:00:22,0.0
330,2020-06-10 19:20:46,0,4.03,0,1,Poke,Left,146,61,124,NaN,FED3.CSV,1 days 03:42:06,0 days 00:00:19,0.0
331,2020-06-10 19:21:14,0,4.05,20,1,Pellet,Left,146,61,125,NaN,FED3.CSV,1 days 03:42:34,0 days 00:00:28,0.0
332,2020-06-10 19:21:32,0,4.03,0,1,Poke,Left,147,61,125,NaN,FED3.CSV,1 days 03:42:52,0 days 00:00:18,0.0
333,2020-06-10 19:21:45,0,4.03,3,1,Pellet,Left,147,61,126,NaN,FED3.CSV,1 days 03:43:05,0 days 00:00:13,0.0
334,2020-06-10 19:22:15,0,4.03,0,1,Poke,Left,147,62,126,NaN,FED3.CSV,1 days 03:43:35,0 days 00:00:30,1.0
335,2020-06-10 19:27:56,0,4.03,0,1,Poke,Left,148,62,126,NaN,FED3.CSV,1 days 03:49:16,0 days 00:05:41,0.0
336,2020-06-10 19:27:59,0,4.03,1,1,Pellet,Left,148,62,127,NaN,FED3.CSV,1 days 03:49:19,0 days 00:00:03,0.0
337,2020-06-10 19:28:10,0,4.03,0,1,Poke,Left,149,62,127,NaN,FED3.CSV,1 days 03:49:30,0 days 00:00:11,0.0
338,2020-06-10 19:28:15,0,4.03,2,1,Poke,Left,150,62,127,NaN,FED3.CSV,1 days 03:49:35,0 days 00:00:05,0.0
339,2020-06-10 19:28:20,0,4.03,2,1,Poke,Left,151,62,127,NaN,FED3.CSV,1 days 03:49:40,0 days 00:00:05,0.0
340,2020-06-10 19:28:46,0,4.03,20,1,Pellet,Left,151,62,128,NaN,FED3.CSV,1 days 03:50:06,0 days 00:00:26,0.0
341,2020-06-10 19:29:51,0,4.02,0,1,Poke,Left,152,62,128,NaN,FED3.CSV,1 days 03:51:11,0 days 00:01:05,0.0
342,2020-06-10 19:30:12,0,4.04,20,1,Pellet,Left,152,62,129,NaN,FED3.CSV,1 days 03:51:32,0 days 00:00:21,0.0
343,2020-06-10 19:30:53,0,4.03,0,1,Poke,Left,153,62,129,NaN,FED3.CSV,1 days 03:52:13,0 days 00:00:41,0.0
344,2020-06-10 19:31:04,0,4.03,3,1,Pellet,Left,153,62,130,NaN,FED3.CSV,1 days 03:52:24,0 days 00:00:11,0.0
345,2020-06-10 19:32:13,0,4.03,0,1,Poke,Left,153,63,130,NaN,FED3.CSV,1 days 03:53:33,0 days 00:01:09,1.0
346,2020-06-10 19:36:35,0,4.03,0,1,Poke,Left,154,63,130,NaN,FED3.CSV,1 days 03:57:55,0 days 00:04:22,0.0
347,2020-06-10 19:36:58,0,4.03,20,1,Pellet,Left,154,63,131,NaN,FED3.CSV,1 days 03:58:18,0 days 00:00:23,0.0
348,2020-06-10 19:37:30,0,4.03,0,1,Poke,Left,154,64,131,NaN,FED3.CSV,1 days 03:58:50,0 days 00:00:32,1.0
349,2020-06-10 19:39:06,0,4.03,0,1,Poke,Left,154,65,131,NaN,FED3.CSV,1 days 04:00:26,0 days 00:01:36,1.0
350,2020-06-10 19:46:26,0,4.02,0,1,Poke,Left,155,65,131,NaN,FED3.CSV,1 days 04:07:46,0 days 00:07:20,0.0
351,2020-06-10 19:46:56,0,4.04,20,1,Pellet,Left,155,65,132,NaN,FED3.CSV,1 days 04:08:16,0 days 00:00:30,0.0
352,2020-06-10 19:55:14,0,4.02,0,1,Poke,Left,156,65,132,NaN,FED3.CSV,1 days 04:16:34,0 days 00:08:18,0.0
353,2020-06-10 19:55:18,0,4.03,1,1,Pellet,Left,156,65,133,NaN,FED3.CSV,1 days 04:16:38,0 days 00:00:04,0.0
354,2020-06-10 19:56:00,0,4.02,0,1,Poke,Left,156,66,133,NaN,FED3.CSV,1 days 04:17:20,0 days 00:00:42,1.0
355,2020-06-10 20:02:09,0,4.02,0,1,Poke,Left,157,66,133,NaN,FED3.CSV,1 days 04:23:29,0 days 00:06:09,0.0
356,2020-06-10 20:02:13,0,4.03,1,1,Pellet,Left,157,66,134,NaN,FED3.CSV,1 days 04:23:33,0 days 00:00:04,0.0
357,2020-06-10 20:02:43,0,4.02,0,1,Poke,Left,157,67,134,NaN,FED3.CSV,1 days 04:24:03,0 days 00:00:30,1.0
358,2020-06-10 20:02:45,0,4.03,0,1,Poke,Left,158,67,134,NaN,FED3.CSV,1 days 04:24:05,0 days 00:00:02,0.0
359,2020-06-10 20:02:49,0,4.03,1,1,Pellet,Left,158,67,135,NaN,FED3.CSV,1 days 04:24:09,0 days 00:00:04,0.0
360,2020-06-10 20:04:14,0,4.03,0,1,Poke,Left,159,67,135,NaN,FED3.CSV,1 days 04:25:34,0 days 00:01:25,0.0
361,2020-06-10 20:04:18,0,4.03,1,1,Pellet,Left,159,67,136,NaN,FED3.CSV,1 days 04:25:38,0 days 00:00:04,0.0
362,2020-06-10 20:10:19,0,4.02,0,1,Poke,Left,160,67,136,NaN,FED3.CSV,1 days 04:31:39,0 days 00:06:01,0.0
363,2020-06-10 20:11:08,0,4.03,20,1,Pellet,Left,160,67,137,NaN,FED3.CSV,1 days 04:32:28,0 days 00:00:49,0.0
364,2020-06-10 20:12:25,0,4.02,0,1,Poke,Left,161,67,137,NaN,FED3.CSV,1 days 04:33:45,0 days 00:01:17,0.0
365,2020-06-10 20:12:52,0,4.03,20,1,Pellet,Left,161,67,138,NaN,FED3.CSV,1 days 04:34:12,0 days 00:00:27,0.0
366,2020-06-10 20:36:55,0,4.02,0,1,Poke,Left,162,67,138,NaN,FED3.CSV,1 days 04:58:15,0 days 00:24:03,0.0
367,2020-06-10 20:36:58,0,4.03,1,1,Poke,Left,162,67,139,NaN,FED3.CSV,1 days 04:58:18,0 days 00:00:03,0.0
368,2020-06-10 20:37:09,0,4.02,0,1,Poke,Left,163,67,139,NaN,FED3.CSV,1 days 04:58:29,0 days 00:00:11,0.0
