YYYY/MM/DD HH:MM:SS,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.15,1,18,Left,Left,160,44,17,17,nan,nan,0.1
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.15,1,18,Left,Left,161,44,17,17,nan,nan,0.21
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.16,1,18,Left,Left,162,44,17,17,nan,nan,0.19
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.16,1,18,Left,Left,163,44,17,17,nan,nan,0.33
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.16,1,18,Left,Left,164,44,17,17,nan,nan,0.25
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.16,1,18,Left,Left,165,44,17,17,nan,nan,0.12
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.16,1,18,Left,Left,166,44,17,17,nan,nan,0
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.16,1,18,Right,Left,166,45,17,17,nan,nan,0.16
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.16,1,18,Left,Left,167,45,17,17,nan,nan,0.38
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.16,1,18,Left,Left,168,45,17,17,nan,nan,0
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.16,1,18,Left,Left,169,45,17,17,nan,nan,0
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.16,1,18,Left,Left,170,45,17,17,nan,nan,0
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.16,1,18,Left,Left,171,45,17,17,nan,nan,0
7/8/2021 20:33,1.8.1,ClosedEcon_PR1,4,4.15,1,18,Pellet,Left,171,45,18,18,0.46,392,nan
7/8/2021 20:38,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Right,Left,171,46,18,18,nan,nan,0.12
7/8/2021 20:38,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,172,46,18,18,nan,nan,0.02
7/8/2021 20:38,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,173,46,18,18,nan,nan,0.18
7/8/2021 20:38,1.8.1,ClosedEcon_PR1,4,4.15,1,19,Right,Left,173,47,18,18,nan,nan,0.1
7/8/2021 20:40,1.8.1,ClosedEcon_PR1,4,4.15,1,19,Left,Left,174,47,18,18,nan,nan,0.15
7/8/2021 20:40,1.8.1,ClosedEcon_PR1,4,4.15,1,19,Left,Left,175,47,18,18,nan,nan,0.14
7/8/2021 20:40,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,176,47,18,18,nan,nan,0.12
7/8/2021 20:40,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,177,47,18,18,nan,nan,0.17
7/8/2021 20:47,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,178,47,18,18,nan,nan,0.1
7/8/2021 20:56,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,179,47,18,18,nan,nan,0.12
7/8/2021 20:56,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,180,47,18,18,nan,nan,0
7/8/2021 20:56,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,181,47,18,18,nan,nan,0.08
7/8/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.15,1,19,Left,Left,182,47,18,18,nan,nan,0.09
7/8/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.15,1,19,Left,Left,183,47,18,18,nan,nan,0.07
7/8/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Right,Left,183,48,18,18,nan,nan,0.24
7/8/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,184,48,18,18,nan,nan,0.01
7/8/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,185,48,18,18,nan,nan,0
7/8/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.15,1,19,Left,Left,186,48,18,18,nan,nan,0.15
7/8/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.15,1,19,Left,Left,187,48,18,18,nan,nan,0
7/8/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,188,48,18,18,nan,nan,0.14
7/8/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Left,Left,189,48,18,18,nan,nan,0.1
7/8/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.15,1,19,Left,Left,190,48,18,18,nan,nan,0.24
7/8/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.16,1,19,Pellet,Left,190,48,19,19,0.33,1421,nan
7/8/2021 20:58,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,191,48,19,19,nan,nan,0.11
7/8/2021 20:59,1.8.1,ClosedEcon_PR1,4,4.15,1,20,Left,Left,192,48,19,19,nan,nan,0.02
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.15,1,20,Left,Left,193,48,19,19,nan,nan,0.25
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,194,48,19,19,nan,nan,0.37
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.15,1,20,Left,Left,195,48,19,19,nan,nan,0.03
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,196,48,19,19,nan,nan,0
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,197,48,19,19,nan,nan,0.06
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.15,1,20,Left,Left,198,48,19,19,nan,nan,0.06
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,199,48,19,19,nan,nan,0
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,200,48,19,19,nan,nan,0.28
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,201,48,19,19,nan,nan,0.01
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,202,48,19,19,nan,nan,0.15
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,203,48,19,19,nan,nan,0.39
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,204,48,19,19,nan,nan,0.32
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,205,48,19,19,nan,nan,0
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,206,48,19,19,nan,nan,0.15
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,207,48,19,19,nan,nan,0.21
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Left,Left,208,48,19,19,nan,nan,0.35
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.15,1,20,Left,Left,209,48,19,19,nan,nan,0.38
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.15,1,20,Left,Left,210,48,19,19,nan,nan,0.14
7/8/2021 21:00,1.8.1,ClosedEcon_PR1,4,4.16,1,20,Pellet,Left,210,48,20,20,0.32,180,nan
7/8/2021 21:02,1.8.1,ClosedEcon_PR1,4,4.15,1,21,Left,Left,211,48,20,20,nan,nan,0.07
7/8/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Right,Left,211,49,20,20,nan,nan,0.1
7/8/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.15,1,21,Right,Left,211,50,20,20,nan,nan,0
7/8/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.15,1,21,Left,Left,212,50,20,20,nan,nan,0.1
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.15,1,21,Left,Left,213,50,20,20,nan,nan,0
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,214,50,20,20,nan,nan,0
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.15,1,21,Left,Left,215,50,20,20,nan,nan,0
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,216,50,20,20,nan,nan,0.45
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.15,1,21,Left,Left,217,50,20,20,nan,nan,0.05
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,218,50,20,20,nan,nan,0.37
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,219,50,20,20,nan,nan,0.18
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,220,50,20,20,nan,nan,0.11
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,221,50,20,20,nan,nan,0.19
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.15,1,21,Left,Left,222,50,20,20,nan,nan,0.24
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,223,50,20,20,nan,nan,0.51
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,224,50,20,20,nan,nan,0.32
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.15,1,21,Left,Left,225,50,20,20,nan,nan,0.14
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,226,50,20,20,nan,nan,0
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,227,50,20,20,nan,nan,0
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,228,50,20,20,nan,nan,0.16
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,229,50,20,20,nan,nan,0.02
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.15,1,21,Left,Left,230,50,20,20,nan,nan,0
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Left,Left,231,50,20,20,nan,nan,0
7/8/2021 21:04,1.8.1,ClosedEcon_PR1,4,4.16,1,21,Pellet,Left,231,50,21,21,0.26,225,nan
7/8/2021 21:05,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,232,50,21,21,nan,nan,0.07
7/8/2021 21:05,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,233,50,21,21,nan,nan,0.09
7/8/2021 21:12,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,234,50,21,21,nan,nan,0.07
7/8/2021 21:13,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,235,50,21,21,nan,nan,0.22
7/8/2021 21:13,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,236,50,21,21,nan,nan,0.07
7/8/2021 21:13,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,237,50,21,21,nan,nan,0.07
7/8/2021 21:13,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,238,50,21,21,nan,nan,0.09
7/8/2021 21:13,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,239,50,21,21,nan,nan,0.14
7/8/2021 21:13,1.8.1,ClosedEcon_PR1,4,4.15,1,22,Left,Left,240,50,21,21,nan,nan,0.01
7/8/2021 21:13,1.8.1,ClosedEcon_PR1,4,4.15,1,22,Left,Left,241,50,21,21,nan,nan,0.07
7/8/2021 21:15,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,242,50,21,21,nan,nan,0.14
7/8/2021 21:17,1.8.1,ClosedEcon_PR1,4,4.15,1,22,Left,Left,243,50,21,21,nan,nan,0.07
7/8/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.15,1,22,Left,Left,244,50,21,21,nan,nan,0.1
7/8/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,245,50,21,21,nan,nan,0.18
7/8/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,246,50,21,21,nan,nan,0.15
7/8/2021 21:19,1.8.1,ClosedEcon_PR1,4,4.15,1,22,Left,Left,247,50,21,21,nan,nan,0.02
7/8/2021 21:19,1.8.1,ClosedEcon_PR1,4,4.15,1,22,Left,Left,248,50,21,21,nan,nan,0.01
7/8/2021 21:19,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,249,50,21,21,nan,nan,0.04
7/8/2021 21:27,1.8.1,ClosedEcon_PR1,4,4.15,1,22,Left,Left,250,50,21,21,nan,nan,0.05
7/8/2021 21:27,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,251,50,21,21,nan,nan,0.47
7/8/2021 21:27,1.8.1,ClosedEcon_PR1,4,4.16,1,22,Left,Left,252,50,21,21,nan,nan,0.19
7/8/2021 21:27,1.8.1,ClosedEcon_PR1,4,4.15,1,22,Left,Left,253,50,21,21,nan,nan,0.09
7/8/2021 21:27,1.8.1,ClosedEcon_PR1,4,4.15,5,22,Pellet,Left,253,50,22,22,0.52,1406,nan
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,254,50,22,22,nan,nan,0.05
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,255,50,22,22,nan,nan,0.16
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,256,50,22,22,nan,nan,0.16
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,257,50,22,22,nan,nan,0.14
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,258,50,22,22,nan,nan,0.05
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,259,50,22,22,nan,nan,0.11
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,260,50,22,22,nan,nan,0.27
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,261,50,22,22,nan,nan,0.05
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,262,50,22,22,nan,nan,0.21
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,263,50,22,22,nan,nan,0.16
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,264,50,22,22,nan,nan,0.02
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,265,50,22,22,nan,nan,0
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.16,1,23,Left,Left,266,50,22,22,nan,nan,0
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,267,50,22,22,nan,nan,0.1
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,268,50,22,22,nan,nan,0.02
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,269,50,22,22,nan,nan,0
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.16,1,23,Left,Left,270,50,22,22,nan,nan,0.04
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,271,50,22,22,nan,nan,0
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,272,50,22,22,nan,nan,0.35
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,273,50,22,22,nan,nan,0.21
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,274,50,22,22,nan,nan,0.11
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,275,50,22,22,nan,nan,0.01
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.15,1,23,Left,Left,276,50,22,22,nan,nan,0
7/8/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.16,1,23,Pellet,Left,276,50,23,23,0.19,58,nan
7/8/2021 21:34,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,277,50,23,23,nan,nan,0.19
7/8/2021 21:34,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,278,50,23,23,nan,nan,0.03
7/8/2021 21:43,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,279,50,23,23,nan,nan,0.16
7/8/2021 21:43,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,280,50,23,23,nan,nan,0.22
7/8/2021 21:43,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,281,50,23,23,nan,nan,0.19
7/8/2021 21:43,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,282,50,23,23,nan,nan,0.19
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,283,50,23,23,nan,nan,0.11
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,284,50,23,23,nan,nan,0.02
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,285,50,23,23,nan,nan,0.49
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.16,1,24,Left,Left,286,50,23,23,nan,nan,0.03
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.16,1,24,Left,Left,287,50,23,23,nan,nan,0.17
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.14,1,24,Left,Left,288,50,23,23,nan,nan,0.14
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,289,50,23,23,nan,nan,0.12
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,290,50,23,23,nan,nan,0
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,291,50,23,23,nan,nan,0.1
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,292,50,23,23,nan,nan,0.02
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.16,1,24,Left,Left,293,50,23,23,nan,nan,0.16
7/8/2021 21:45,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,294,50,23,23,nan,nan,0.15
7/8/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.16,1,24,Left,Left,295,50,23,23,nan,nan,0
7/8/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,296,50,23,23,nan,nan,0
7/8/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,297,50,23,23,nan,nan,0.02
7/8/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,298,50,23,23,nan,nan,0.04
7/8/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,299,50,23,23,nan,nan,0.02
7/8/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Left,Left,300,50,23,23,nan,nan,0.3
7/8/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.15,1,24,Pellet,Left,300,50,24,24,0.26,1044,nan
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,301,50,24,24,nan,nan,0.09
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,302,50,24,24,nan,nan,0.1
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,303,50,24,24,nan,nan,0.07
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.16,1,25,Left,Left,304,50,24,24,nan,nan,0.02
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,305,50,24,24,nan,nan,0.1
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,306,50,24,24,nan,nan,0.05
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,307,50,24,24,nan,nan,0.14
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,308,50,24,24,nan,nan,0.2
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.16,1,25,Left,Left,309,50,24,24,nan,nan,0.02
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,310,50,24,24,nan,nan,0.03
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.16,1,25,Left,Left,311,50,24,24,nan,nan,0.17
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,312,50,24,24,nan,nan,0.06
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,313,50,24,24,nan,nan,0.04
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,314,50,24,24,nan,nan,0
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,315,50,24,24,nan,nan,0.05
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,316,50,24,24,nan,nan,0.05
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.16,1,25,Left,Left,317,50,24,24,nan,nan,0.13
7/8/2021 21:49,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,318,50,24,24,nan,nan,0
7/8/2021 21:54,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,319,50,24,24,nan,nan,0.09
7/8/2021 22:00,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,320,50,24,24,nan,nan,0.04
7/8/2021 22:00,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,321,50,24,24,nan,nan,0.18
7/8/2021 22:00,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,322,50,24,24,nan,nan,0.47
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Right,Left,322,51,24,24,nan,nan,0.32
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Right,Left,322,52,24,24,nan,nan,0.05
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Right,Left,322,53,24,24,nan,nan,0.17
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Right,Left,322,54,24,24,nan,nan,0.06
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Right,Left,322,55,24,24,nan,nan,0.3
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,323,55,24,24,nan,nan,0.12
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Left,Left,324,55,24,24,nan,nan,0.04
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.16,1,25,Left,Left,325,55,24,24,nan,nan,0.02
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,25,Pellet,Left,325,55,25,25,0.46,907,nan
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,326,55,25,25,nan,nan,0.13
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,327,55,25,25,nan,nan,0.54
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,328,55,25,25,nan,nan,0.04
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,329,55,25,25,nan,nan,0.04
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,330,55,25,25,nan,nan,0
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,331,55,25,25,nan,nan,0.19
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,332,55,25,25,nan,nan,0.26
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,333,55,25,25,nan,nan,0.19
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.14,1,26,Left,Left,334,55,25,25,nan,nan,0.11
7/8/2021 22:01,1.8.1,ClosedEcon_PR1,4,4.14,1,26,Left,Left,335,55,25,25,nan,nan,0.01
7/8/2021 22:02,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,336,55,25,25,nan,nan,0.2
7/8/2021 22:02,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,337,55,25,25,nan,nan,0.05
7/8/2021 22:02,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,338,55,25,25,nan,nan,1.14
7/8/2021 22:02,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,339,55,25,25,nan,nan,1.26
7/8/2021 22:02,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,340,55,25,25,nan,nan,0.56
7/8/2021 22:02,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,341,55,25,25,nan,nan,0.09
7/8/2021 22:04,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Right,Left,341,56,25,25,nan,nan,0.12
7/8/2021 22:04,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,342,56,25,25,nan,nan,0.05
7/8/2021 22:04,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,343,56,25,25,nan,nan,0.14
7/8/2021 22:05,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,344,56,25,25,nan,nan,0.04
7/8/2021 22:05,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,345,56,25,25,nan,nan,0.01
7/8/2021 22:05,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,346,56,25,25,nan,nan,0.07
7/8/2021 22:05,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,347,56,25,25,nan,nan,0.04
7/8/2021 22:05,1.8.1,ClosedEcon_PR1,4,4.16,1,26,Left,Left,348,56,25,25,nan,nan,0.08
7/8/2021 22:05,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,349,56,25,25,nan,nan,0.47
7/8/2021 22:09,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Right,Left,349,57,25,25,nan,nan,0.15
7/8/2021 22:09,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Right,Left,349,58,25,25,nan,nan,0.13
7/8/2021 22:09,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,350,58,25,25,nan,nan,0.1
7/8/2021 22:09,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Left,Left,351,58,25,25,nan,nan,0.11
7/8/2021 22:09,1.8.1,ClosedEcon_PR1,4,4.15,1,26,Pellet,Left,351,58,26,26,0.33,520,nan
7/8/2021 22:12,1.8.1,ClosedEcon_PR1,4,4.15,1,27,Right,Left,351,59,26,26,nan,nan,0.2
7/8/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.15,1,27,Right,Left,351,60,26,26,nan,nan,0.39
7/8/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.15,1,27,Left,Left,352,60,26,26,nan,nan,0.15
7/8/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.15,1,27,Left,Left,353,60,26,26,nan,nan,0.08
7/8/2021 22:15,1.8.1,ClosedEcon_PR1,4,4.14,1,27,Left,Left,354,60,26,26,nan,nan,0.09
