MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#
2022-06-02 18:14:26,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,849,614,704,0,,,0.16,0 days 00:02:51.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 18:14:34,1.12.0,FR1_4s_delay,6,3.93,2.0,1,Pellet,Left,849,614,705,0,0.36,,,0 days 00:02:59.000000000,1.0,,0.0,0.0,,10
2022-06-02 18:15:22,1.12.0,FR1_4s_delay,6,3.94,,1,Poke,Left,850,614,705,0,,,0.12,0 days 00:03:47.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 18:15:27,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,850,614,706,0,0.24,53.0,,0 days 00:03:52.000000000,1.0,0.8833333333333333,0.0,0.0,,10
2022-06-02 18:16:06,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,851,614,706,0,,,0.29,0 days 00:04:31.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 18:16:13,1.12.0,FR1_4s_delay,6,3.93,3.0,1,Pellet,Left,851,614,707,0,0.06,46.0,,0 days 00:04:38.000000000,1.0,0.7666666666666667,0.0,0.0,,10
2022-06-02 18:17:46,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,852,614,707,0,,,0.13,0 days 00:06:11.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 18:18:03,1.12.0,FR1_4s_delay,6,3.93,6.0,1,Pellet,Left,852,614,708,0,1.46,110.0,,0 days 00:06:28.000000000,1.0,1.8333333333333333,0.0,0.0,,10
2022-06-02 18:24:30,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,852,615,708,0,,,1.04,0 days 00:12:55.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 18:24:33,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,853,615,708,0,,,0.49,0 days 00:12:58.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 18:24:39,1.12.0,FR1_4s_delay,6,3.93,2.0,1,Pellet,Left,853,615,709,0,0.91,396.0,,0 days 00:13:04.000000000,1.0,6.6,0.0,0.0,,10
2022-06-02 18:25:11,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,853,616,709,0,,,0.02,0 days 00:13:36.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 20:20:27,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,854,616,709,0,,,0.2,0 days 02:08:52.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 20:20:45,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,854,616,710,0,13.9,6966.0,,0 days 02:09:10.000000000,1.0,116.1,0.0,0.0,,10
2022-06-02 20:21:23,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,855,616,710,0,,,0.07,0 days 02:09:48.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 20:21:29,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,855,616,711,0,0.91,44.0,,0 days 02:09:54.000000000,1.0,0.7333333333333333,0.0,0.0,,10
2022-06-02 20:21:45,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,856,616,711,0,,,0.1,0 days 02:10:10.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 20:21:50,1.12.0,FR1_4s_delay,6,3.93,2.0,1,Pellet,Left,856,616,712,0,0.12,21.0,,0 days 02:10:15.000000000,1.0,0.35,0.0,0.0,,10
2022-06-02 20:22:31,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,857,616,712,0,,,0.11,0 days 02:10:56.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 20:22:36,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,857,616,713,0,0.3,46.0,,0 days 02:11:01.000000000,1.0,0.7666666666666667,0.0,0.0,,10
2022-06-02 20:23:06,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,857,617,713,0,,,0.65,0 days 02:11:31.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 20:38:26,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,858,617,713,0,,,0.49,0 days 02:26:51.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 20:38:33,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,858,617,714,0,1.77,957.0,,0 days 02:26:58.000000000,1.0,15.95,0.0,0.0,,10
2022-06-02 21:37:07,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,859,617,714,0,,,0.06,0 days 03:25:32.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 21:37:12,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,859,617,715,0,0.3,3519.0,,0 days 03:25:37.000000000,1.0,58.65,0.0,0.0,,10
2022-06-02 21:37:32,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,860,617,715,0,,,0.11,0 days 03:25:57.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 21:37:37,1.12.0,FR1_4s_delay,6,3.93,2.0,1,Pellet,Left,860,617,716,0,0.24,25.0,,0 days 03:26:02.000000000,1.0,0.4166666666666667,0.0,0.0,,10
2022-06-02 21:51:13,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,860,618,716,0,,,0.67,0 days 03:39:38.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 21:52:55,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,861,618,716,0,,,0.1,0 days 03:41:20.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 21:53:00,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,861,618,717,0,0.61,923.0,,0 days 03:41:25.000000000,1.0,15.383333333333333,0.0,0.0,,10
2022-06-02 21:53:24,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,861,619,717,0,,,0.17,0 days 03:41:49.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 21:53:26,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,862,619,717,0,,,0.15,0 days 03:41:51.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 21:53:31,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,862,619,718,0,0.24,31.0,,0 days 03:41:56.000000000,1.0,0.5166666666666667,0.0,0.0,,10
2022-06-02 21:55:05,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,863,619,718,0,,,0.18,0 days 03:43:30.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 21:55:33,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,863,619,719,0,23.15,122.0,,0 days 03:43:58.000000000,1.0,2.033333333333333,0.0,0.0,,10
2022-06-02 21:56:06,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,864,619,719,0,,,0.3,0 days 03:44:31.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 21:56:12,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,864,619,720,0,1.83,39.0,,0 days 03:44:37.000000000,1.0,0.65,0.0,0.0,,10
2022-06-02 22:09:53,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,865,619,720,0,,,0.17,0 days 03:58:18.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 22:10:05,1.12.0,FR1_4s_delay,6,3.92,1.0,1,Pellet,Left,865,619,721,0,7.18,832.0,,0 days 03:58:30.000000000,1.0,13.883333333333333,0.0,0.0,,10
2022-06-02 22:10:38,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,866,619,721,0,,,0.07,0 days 03:59:03.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 22:10:44,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,866,619,722,0,0.79,40.0,,0 days 03:59:09.000000000,1.0,0.65,0.0,0.0,,10
2022-06-02 22:11:11,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,866,620,722,0,,,0.36,0 days 03:59:36.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 22:15:04,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,867,620,722,0,,,0.06,0 days 04:03:29.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 22:15:09,1.12.0,FR1_4s_delay,6,3.92,1.0,1,Pellet,Left,867,620,723,0,0.67,265.0,,0 days 04:03:34.000000000,1.0,4.416666666666667,0.0,0.0,,10
2022-06-02 22:16:31,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,867,621,723,0,,,0.4,0 days 04:04:56.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 22:25:38,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,868,621,723,0,,,0.19,0 days 04:14:03.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 22:25:47,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,868,621,724,0,3.93,638.0,,0 days 04:14:12.000000000,1.0,10.633333333333333,0.0,0.0,,10
2022-06-02 22:37:18,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,869,621,724,0,,,0.14,0 days 04:25:43.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 22:37:25,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,869,621,725,0,1.96,697.0,,0 days 04:25:50.000000000,1.0,11.633333333333333,0.0,0.0,,10
2022-06-02 22:37:54,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,870,621,725,0,,,0.27,0 days 04:26:19.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 22:38:02,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,870,621,726,0,3.13,38.0,,0 days 04:26:27.000000000,1.0,0.6166666666666667,0.0,0.0,,10
2022-06-02 22:38:29,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,871,621,726,0,,,0.45,0 days 04:26:54.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 22:38:34,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,871,621,727,0,0.36,32.0,,0 days 04:26:59.000000000,1.0,0.5333333333333333,0.0,0.0,,10
2022-06-02 22:39:28,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,871,622,727,0,,,0.32,0 days 04:27:53.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 22:41:36,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,872,622,727,0,,,0.2,0 days 04:30:01.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 22:41:41,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,872,622,728,0,0.49,187.0,,0 days 04:30:06.000000000,1.0,3.1166666666666667,0.0,0.0,,10
2022-06-02 22:42:09,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,873,622,728,0,,,0.04,0 days 04:30:34.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 22:42:34,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,873,622,729,0,20.51,53.0,,0 days 04:30:59.000000000,1.0,0.8833333333333333,0.0,0.0,,10
2022-06-02 22:42:59,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,874,622,729,0,,,0.11,0 days 04:31:24.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 22:45:11,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,874,622,730,0,,157.0,,0 days 04:33:36.000000000,1.0,2.6166666666666667,0.0,0.0,,10
2022-06-02 22:46:05,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,874,623,730,0,,,0.28,0 days 04:34:30.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 22:46:07,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,874,624,730,0,,,0.37,0 days 04:34:32.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 22:46:10,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,874,625,730,0,,,0.22,0 days 04:34:35.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 22:46:11,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,875,625,730,0,,,0.04,0 days 04:34:36.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 22:46:17,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,875,625,731,0,1.71,66.0,,0 days 04:34:42.000000000,1.0,1.1,0.0,0.0,,10
2022-06-02 23:06:37,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,875,626,731,0,,,0.7,0 days 04:55:02.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 23:07:24,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,876,626,731,0,,,0.11,0 days 04:55:49.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 23:07:31,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,876,626,732,0,1.96,1274.0,,0 days 04:55:56.000000000,1.0,21.233333333333334,0.0,0.0,,10
2022-06-02 23:07:58,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,877,626,732,0,,,0.76,0 days 04:56:23.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 23:08:03,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,877,626,733,0,0.36,32.0,,0 days 04:56:28.000000000,1.0,0.5333333333333333,0.0,0.0,,10
2022-06-02 23:17:32,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,877,627,733,0,,,0.59,0 days 05:05:57.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 23:17:34,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,878,627,733,0,,,0.18,0 days 05:05:59.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 23:18:41,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,878,627,734,0,,638.0,,0 days 05:07:06.000000000,1.0,10.633333333333333,0.0,0.0,,10
2022-06-02 23:19:21,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,878,628,734,0,,,0.42,0 days 05:07:46.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 23:19:24,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,878,629,734,0,,,0.62,0 days 05:07:49.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 23:19:25,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,878,630,734,0,,,0.02,0 days 05:07:50.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 23:19:38,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,879,630,734,0,,,0.4,0 days 05:08:03.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 23:19:43,1.12.0,FR1_4s_delay,6,3.93,1.0,1,Pellet,Left,879,630,735,0,0.55,62.0,,0 days 05:08:08.000000000,1.0,1.0333333333333334,0.0,0.0,,10
2022-06-02 23:20:12,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,880,630,735,0,,,0.16,0 days 05:08:37.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 23:20:18,1.12.0,FR1_4s_delay,6,3.92,1.0,1,Pellet,Left,880,630,736,0,0.67,35.0,,0 days 05:08:43.000000000,1.0,0.5833333333333334,0.0,0.0,,10
2022-06-02 23:27:15,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,881,630,736,0,,,0.09,0 days 05:15:40.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 23:27:22,1.12.0,FR1_4s_delay,6,3.92,2.0,1,Pellet,Left,881,630,737,0,1.96,424.0,,0 days 05:15:47.000000000,1.0,7.066666666666666,0.0,0.0,,10
2022-06-02 23:28:28,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,881,631,737,0,,,0.42,0 days 05:16:53.000000000,0.0,,0.0,1.0,0.0,10
2022-06-02 23:40:40,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,882,631,737,0,,,0.38,0 days 05:29:05.000000000,0.0,,1.0,0.0,1.0,10
2022-06-02 23:40:46,1.12.0,FR1_4s_delay,6,3.92,1.0,1,Pellet,Left,882,631,738,0,1.71,804.0,,0 days 05:29:11.000000000,1.0,13.4,0.0,0.0,,10
2022-06-02 23:44:48,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,882,632,738,0,,,0.4,0 days 05:33:13.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 00:03:55,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,883,632,738,0,,,0.09,0 days 05:52:20.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 00:04:03,1.12.0,FR1_4s_delay,6,3.92,1.0,1,Pellet,Left,883,632,739,0,3.31,1397.0,,0 days 05:52:28.000000000,1.0,23.283333333333335,0.0,0.0,,10
2022-06-03 00:04:35,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,883,633,739,0,,,0.25,0 days 05:53:00.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 00:04:44,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,884,633,739,0,,,0.08,0 days 05:53:09.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 00:04:50,1.12.0,FR1_4s_delay,6,3.92,1.0,1,Pellet,Left,884,633,740,0,0.85,47.0,,0 days 05:53:15.000000000,1.0,0.7833333333333333,0.0,0.0,,10
2022-06-03 00:05:19,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,885,633,740,0,,,0.1,0 days 05:53:44.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 00:05:26,1.12.0,FR1_4s_delay,6,3.92,3.0,1,Pellet,Left,885,633,741,0,0.18,36.0,,0 days 05:53:51.000000000,1.0,0.6,0.0,0.0,,10
2022-06-03 00:07:50,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,885,634,741,0,,,0.44,0 days 05:56:15.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 00:07:52,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,885,635,741,0,,,0.56,0 days 05:56:17.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 00:08:01,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,885,636,741,0,,,0.1,0 days 05:56:26.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 01:41:34,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,886,636,741,0,,,0.26,0 days 07:29:59.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 01:41:40,1.12.0,FR1_4s_delay,6,3.92,2.0,1,Pellet,Left,886,636,742,0,0.24,5774.0,,0 days 07:30:05.000000000,1.0,96.23333333333333,0.0,0.0,,10
2022-06-03 01:42:22,1.12.0,FR1_4s_delay,6,3.93,,1,Poke,Left,887,636,742,0,,,0.36,0 days 07:30:47.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 01:42:28,1.12.0,FR1_4s_delay,6,3.92,2.0,1,Pellet,Left,887,636,743,0,0.24,48.0,,0 days 07:30:53.000000000,1.0,0.8,0.0,0.0,,10
2022-06-03 01:42:52,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,888,636,743,0,,,0.09,0 days 07:31:17.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 01:42:57,1.12.0,FR1_4s_delay,6,3.92,2.0,1,Pellet,Left,888,636,744,0,0.06,29.0,,0 days 07:31:22.000000000,1.0,0.48333333333333334,0.0,0.0,,10
2022-06-03 01:43:36,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,889,636,744,0,,,0.57,0 days 07:32:01.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 01:43:42,1.12.0,FR1_4s_delay,6,3.92,2.0,1,Pellet,Left,889,636,745,0,0.97,45.0,,0 days 07:32:07.000000000,1.0,0.75,0.0,0.0,,10
2022-06-03 01:44:10,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,890,636,745,0,,,0.28,0 days 07:32:35.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 01:44:15,1.12.0,FR1_4s_delay,6,3.92,1.0,1,Pellet,Left,890,636,746,0,0.24,33.0,,0 days 07:32:40.000000000,1.0,0.55,0.0,0.0,,10
2022-06-03 01:44:48,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,891,636,746,0,,,0.03,0 days 07:33:13.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 01:45:03,1.12.0,FR1_4s_delay,6,3.92,6.0,1,Pellet,Left,891,636,747,0,0.49,48.0,,0 days 07:33:28.000000000,1.0,0.8,0.0,0.0,,10
2022-06-03 01:56:56,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,891,637,747,0,,,0.24,0 days 07:45:21.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 01:57:17,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,892,637,747,0,,,0.14,0 days 07:45:42.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 01:57:24,1.12.0,FR1_4s_delay,6,3.92,2.0,1,Pellet,Left,892,637,748,0,0.24,741.0,,0 days 07:45:49.000000000,1.0,12.35,0.0,0.0,,10
2022-06-03 01:57:50,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,893,637,748,0,,,0.83,0 days 07:46:15.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 01:57:55,1.12.0,FR1_4s_delay,6,3.92,1.0,1,Pellet,Left,893,637,749,0,0.42,31.0,,0 days 07:46:20.000000000,1.0,0.5166666666666667,0.0,0.0,,10
2022-06-03 02:07:46,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,893,638,749,0,,,0.24,0 days 07:56:11.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 02:08:07,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,894,638,749,0,,,0.09,0 days 07:56:32.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 02:08:12,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,894,638,750,0,0.36,617.0,,0 days 07:56:37.000000000,1.0,10.283333333333333,0.0,0.0,,10
2022-06-03 02:08:37,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,895,638,750,0,,,0.39,0 days 07:57:02.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 02:08:42,1.12.0,FR1_4s_delay,6,3.92,1.0,1,Pellet,Left,895,638,751,0,0.42,30.0,,0 days 07:57:07.000000000,1.0,0.5,0.0,0.0,,10
2022-06-03 02:09:03,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,895,639,751,0,,,0.25,0 days 07:57:28.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 02:09:11,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,895,640,751,0,,,0.0,0 days 07:57:36.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 02:23:32,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,895,641,751,0,,,0.62,0 days 08:11:57.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 02:23:41,1.12.0,FR1_4s_delay,6,3.92,,1,Poke,Left,896,641,751,0,,,0.13,0 days 08:12:06.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 02:24:07,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,896,641,752,0,21.56,925.0,,0 days 08:12:32.000000000,1.0,15.416666666666666,0.0,0.0,,10
2022-06-03 03:51:29,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,897,641,752,0,,,0.08,0 days 09:39:54.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 03:51:35,1.12.0,FR1_4s_delay,6,3.92,1.0,1,Pellet,Left,897,641,753,0,0.55,5248.0,,0 days 09:40:00.000000000,1.0,87.46666666666667,0.0,0.0,,10
2022-06-03 03:52:04,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,898,641,753,0,,,0.14,0 days 09:40:29.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 03:52:09,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,898,641,754,0,0.12,34.0,,0 days 09:40:34.000000000,1.0,0.5666666666666667,0.0,0.0,,10
2022-06-03 04:45:24,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,898,642,754,0,,,0.33,0 days 10:33:49.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 04:45:47,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,899,642,754,0,,,0.52,0 days 10:34:12.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 04:45:52,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,899,642,755,0,0.18,3223.0,,0 days 10:34:17.000000000,1.0,53.71666666666667,0.0,0.0,,10
2022-06-03 04:46:41,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,900,642,755,0,,,0.23,0 days 10:35:06.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 04:46:46,1.12.0,FR1_4s_delay,6,3.91,2.0,1,Pellet,Left,900,642,756,0,0.06,54.0,,0 days 10:35:11.000000000,1.0,0.9,0.0,0.0,,10
2022-06-03 04:47:37,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,900,643,756,0,,,0.84,0 days 10:36:02.000000000,0.0,,0.0,1.0,0.0,10
2022-06-03 04:47:46,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,901,643,756,0,,,0.19,0 days 10:36:11.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 04:47:51,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,901,643,757,0,0.06,65.0,,0 days 10:36:16.000000000,1.0,1.0833333333333333,0.0,0.0,,10
2022-06-03 04:48:19,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,902,643,757,0,,,0.13,0 days 10:36:44.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 04:48:23,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,902,643,758,0,0.06,32.0,,0 days 10:36:48.000000000,1.0,0.5333333333333333,0.0,0.0,,10
2022-06-03 04:48:53,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,903,643,758,0,,,0.17,0 days 10:37:18.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 04:48:58,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,903,643,759,0,0.18,35.0,,0 days 10:37:23.000000000,1.0,0.5833333333333334,0.0,0.0,,10
2022-06-03 04:49:27,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,904,643,759,0,,,0.13,0 days 10:37:52.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 04:49:32,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,904,643,760,0,0.18,34.0,,0 days 10:37:57.000000000,1.0,0.5666666666666667,0.0,0.0,,10
2022-06-03 04:51:24,1.12.0,FR1_4s_delay,6,3.91,,1,Poke,Left,905,643,760,0,,,0.14,0 days 10:39:49.000000000,0.0,,1.0,0.0,1.0,10
2022-06-03 04:51:30,1.12.0,FR1_4s_delay,6,3.91,1.0,1,Pellet,Left,905,643,761,0,0.98,118.0,,0 days 10:39:55.000000000,1.0,1.9666666666666666,0.0,0.0,,10
